!CSV A.01.01
!Keysight Technologies,N5222B,MY57181103,A.13.55.04
!Date: Friday, July 24, 2026 15:22:37
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S31(DB),S31(DEG),S11(DB),S11(DEG),S33(DB),S33(DEG)
11059811149.242,-18.388229,155.31908,-19.60306,-154.46838,-15.905316,-86.250443
11059811156.756,-18.462624,155.06772,-19.535362,-154.3842,-15.924503,-86.371529
11059811164.27,-18.432325,154.70821,-19.46489,-154.05562,-15.944102,-86.450294
11059811171.784,-18.417213,154.95853,-19.525354,-154.05194,-15.922084,-86.649948
11059811179.298,-18.449497,155.416,-19.553379,-154.53372,-15.917483,-86.656441
11059811186.812,-18.376377,155.65242,-19.671886,-154.33136,-15.971454,-86.898285
11059811194.325,-18.436956,156.02385,-19.762775,-154.69189,-15.939014,-86.712509
11059811201.839,-18.422119,156.34151,-19.796804,-154.7704,-15.915605,-86.574844
11059811209.353,-18.388168,156.52779,-19.821335,-154.67062,-15.941486,-86.273361
11059811216.867,-18.395618,155.96695,-19.749094,-154.67413,-15.912643,-86.148315
11059811224.381,-18.401691,156.12289,-19.75242,-154.74976,-15.927349,-86.105782
11059811231.894,-18.455957,155.44228,-19.626822,-154.4299,-15.876317,-85.646393
11059811239.408,-18.459682,154.61003,-19.481337,-154.06596,-15.915683,-85.761772
11059811246.922,-18.495916,154.32387,-19.411991,-154.31248,-15.906178,-85.907036
11059811254.436,-18.475311,154.08209,-19.327652,-154.20644,-15.895168,-86.055763
11059811261.95,-18.439688,154.20261,-19.312944,-153.90909,-15.924564,-85.923866
11059811269.463,-18.468224,154.19664,-19.329523,-153.96828,-15.936582,-86.104095
11059811276.977,-18.421053,154.80095,-19.429918,-154.21422,-15.934422,-86.646065
11059811284.491,-18.422113,155.035,-19.556963,-154.16399,-15.941023,-86.316322
11059811292.005,-18.436447,155.32906,-19.576218,-154.57645,-15.913898,-86.112518
11059811299.519,-18.416864,155.5601,-19.64658,-154.29733,-15.89361,-85.852112
11059811307.032,-18.407068,155.65643,-19.598764,-154.26205,-15.900167,-85.745659
11059811314.546,-18.417183,155.36452,-19.541214,-154.1716,-15.888504,-85.624146
11059811322.06,-18.454868,154.84932,-19.514452,-154.3344,-15.857014,-85.439323
11059811329.574,-18.454647,154.42163,-19.361343,-153.92253,-15.841435,-85.311333
11059811337.088,-18.465988,153.89937,-19.251617,-154.09386,-15.84712,-85.366554
11059811344.602,-18.48687,153.3927,-19.182909,-153.66971,-15.842993,-85.337746
11059811352.115,-18.485638,153.21315,-19.109993,-153.67871,-15.855221,-85.477295
11059811359.629,-18.480896,153.30615,-19.148731,-153.93144,-15.869569,-85.794991
11059811367.143,-18.472223,153.58243,-19.229422,-154.13335,-15.89567,-85.795258
11059811374.657,-18.460934,154.19446,-19.371248,-154.06508,-15.897567,-85.671165
11059811382.171,-18.462732,154.42609,-19.413477,-154.11255,-15.875223,-85.725471
11059811389.684,-18.463825,154.35663,-19.412306,-154.00014,-15.866003,-85.501579
11059811397.198,-18.432556,154.54388,-19.402559,-154.01541,-15.871926,-85.359726
11059811404.712,-18.465786,154.39069,-19.438095,-154.13884,-15.848515,-85.208282
11059811412.226,-18.454916,154.32333,-19.392958,-154.08714,-15.848967,-85.04908
11059811419.74,-18.476921,153.76329,-19.269306,-154.14981,-15.813669,-84.649849
11059811427.253,-18.477757,153.00706,-19.118153,-153.8329,-15.824674,-84.812683
11059811434.767,-18.509315,152.35577,-19.023649,-153.98254,-15.835759,-84.958412
11059811442.281,-18.502811,152.35637,-18.989321,-153.64795,-15.851594,-84.954033
11059811449.795,-18.525473,152.36136,-18.991209,-153.65289,-15.833666,-84.956947
11059811457.309,-18.512339,152.36299,-19.005928,-153.9948,-15.888072,-85.188332
11059811464.823,-18.496252,152.91765,-19.130623,-153.8448,-15.852846,-85.392479
11059811472.336,-18.514206,153.28731,-19.17762,-153.81873,-15.864547,-85.236267
11059811479.85,-18.475655,153.36987,-19.20653,-153.85719,-15.862515,-85.060318
11059811487.364,-18.465303,153.99532,-19.291689,-154.15565,-15.849404,-84.93222
11059811494.878,-18.467255,153.72263,-19.286179,-153.87096,-15.812524,-84.938087
11059811502.392,-18.457333,153.59007,-19.175386,-153.75241,-15.80213,-84.607666
11059811509.905,-18.475224,153.07614,-19.111404,-153.77333,-15.803624,-84.322449
11059811517.419,-18.542686,152.16646,-18.994505,-153.61836,-15.749969,-84.354065
11059811524.933,-18.544069,151.86046,-18.92547,-153.72781,-15.771562,-84.239555
11059811532.447,-18.502758,151.37059,-18.784294,-153.62476,-15.757131,-84.398781
11059811539.961,-18.561974,151.39163,-18.793087,-153.26826,-15.790579,-84.5942
11059811547.474,-18.548126,151.50336,-18.772396,-153.79033,-15.811483,-84.758575
11059811554.988,-18.531675,151.8084,-18.882866,-153.95398,-15.832582,-84.928757
11059811562.502,-18.537533,152.23734,-18.940565,-153.65123,-15.828683,-84.799614
11059811570.016,-18.497326,152.68393,-19.034594,-153.59029,-15.81478,-84.86058
11059811577.53,-18.527897,153.16141,-19.10461,-153.79602,-15.815188,-84.575539
11059811585.044,-18.516338,152.91014,-19.094433,-154.05208,-15.774563,-84.605408
11059811592.557,-18.475286,152.60326,-19.039745,-153.69318,-15.771283,-84.331032
11059811600.071,-18.523863,152.56171,-18.996338,-153.77307,-15.760541,-84.189636
11059811607.585,-18.521708,152.02962,-18.919065,-153.61299,-15.749402,-84.122704
11059811615.099,-18.536377,151.40408,-18.778336,-153.61966,-15.722584,-83.766602
11059811622.613,-18.588762,150.88805,-18.697041,-153.45154,-15.764637,-84.039993
11059811630.126,-18.579678,150.39601,-18.634159,-153.34911,-15.742936,-84.084473
11059811637.64,-18.55884,150.5157,-18.601261,-153.65121,-15.759851,-84.360893
11059811645.154,-18.577143,150.63716,-18.677338,-153.51094,-15.768131,-84.338829
11059811652.668,-18.558369,151.09824,-18.748478,-153.49374,-15.803013,-84.499077
11059811660.182,-18.52729,151.59126,-18.84819,-153.55446,-15.794052,-84.377754
11059811667.695,-18.525734,151.75661,-18.841608,-153.79121,-15.761162,-84.115982
11059811675.209,-18.552,151.92294,-18.885391,-153.72601,-15.771325,-84.355759
11059811682.723,-18.531534,151.94196,-18.905602,-153.7856,-15.740499,-84.008293
11059811690.237,-18.550499,151.99098,-18.852032,-153.5891,-15.720428,-83.709999
11059811697.751,-18.585344,151.422,-18.817564,-153.49768,-15.699566,-83.688072
11059811705.265,-18.577106,150.86378,-18.660873,-153.43065,-15.690265,-83.522942
11059811712.778,-18.593521,150.18631,-18.567732,-153.52203,-15.704575,-83.397202
11059811720.292,-18.60589,150.10385,-18.488995,-153.47545,-15.712653,-83.784508
11059811727.806,-18.617563,149.71135,-18.45343,-153.30743,-15.70214,-83.762817
11059811735.32,-18.629128,149.79111,-18.488888,-153.33038,-15.71919,-83.826614
11059811742.834,-18.588741,150.03937,-18.535898,-153.39029,-15.749117,-83.887062
11059811750.347,-18.596865,150.4736,-18.668406,-153.33275,-15.738666,-84.185783
11059811757.861,-18.59124,150.9091,-18.711756,-153.60504,-15.733857,-84.194557
11059811765.375,-18.576683,151.16313,-18.755539,-153.26913,-15.719771,-83.860344
11059811772.889,-18.571676,151.48781,-18.761267,-153.48439,-15.703176,-83.771461
11059811780.403,-18.580372,151.16495,-18.715975,-153.41005,-15.688658,-83.637894
11059811787.916,-18.543301,150.76781,-18.677624,-153.69612,-15.675404,-83.225067
11059811795.43,-18.579678,150.39687,-18.547457,-153.38397,-15.626126,-83.198853
11059811802.944,-18.651691,149.36809,-18.458803,-153.53282,-15.62172,-83.053719
11059811810.458,-18.638783,149.3046,-18.366243,-153.58063,-15.671555,-83.276711
11059811817.972,-18.634457,149.12094,-18.342554,-153.39491,-15.638864,-83.120094
11059811825.486,-18.62948,148.83481,-18.317287,-153.29918,-15.654769,-83.190971
11059811832.999,-18.647247,149.33411,-18.323755,-153.3087,-15.667746,-83.407898
11059811840.513,-18.650555,149.35674,-18.415493,-153.21977,-15.680552,-83.689453
11059811848.027,-18.627041,149.7901,-18.483561,-153.23727,-15.70409,-83.690865
11059811855.541,-18.601669,149.97578,-18.600811,-153.42537,-15.683405,-83.464951
11059811863.055,-18.62504,150.3696,-18.617708,-153.51686,-15.670534,-83.387253
11059811870.568,-18.572414,150.25056,-18.562771,-153.35654,-15.687649,-83.176025
11059811878.082,-18.622456,150.11974,-18.555941,-153.51917,-15.65072,-83.177879
11059811885.596,-18.615749,149.88756,-18.484087,-153.64507,-15.620909,-82.986343
11059811893.11,-18.638382,149.12987,-18.343376,-153.36139,-15.606668,-82.747864
11059811900.624,-18.675228,148.64053,-18.268539,-153.36514,-15.597135,-82.797318
11059811908.137,-18.683716,148.41437,-18.213619,-153.47154,-15.61937,-82.897659
11059811915.651,-18.68355,148.20334,-18.184666,-153.53276,-15.617818,-82.894341
11059811923.165,-18.676918,148.22864,-18.16781,-153.3067,-15.615891,-83.056259
11059811930.679,-18.71172,148.49583,-18.202087,-153.35963,-15.661266,-83.028236
11059811938.193,-18.657011,148.92332,-18.267262,-153.40244,-15.638498,-83.286148
11059811945.707,-18.663013,149.22392,-18.3927,-153.21541,-15.662348,-83.159477
11059811953.22,-18.638321,149.66995,-18.420626,-153.50186,-15.640553,-83.011322
11059811960.734,-18.640711,149.56372,-18.427671,-153.61176,-15.629338,-83.066803
11059811968.248,-18.639208,149.39497,-18.40448,-153.27995,-15.64288,-82.858658
11059811975.762,-18.633574,149.53914,-18.380875,-153.31017,-15.57863,-82.673851
11059811983.276,-18.674942,148.63753,-18.277046,-153.66405,-15.531296,-82.400795
11059811990.789,-18.700842,148.03079,-18.14856,-153.41031,-15.570434,-82.368294
11059811998.303,-18.733463,147.55486,-18.067486,-153.42424,-15.561038,-82.405296
11059812005.817,-18.717972,147.52287,-18.014536,-153.55772,-15.582945,-82.445602
11059812013.331,-18.714287,147.12019,-18.027069,-153.4567,-15.563795,-82.566002
11059812020.845,-18.758463,147.42357,-18.003973,-153.54463,-15.576139,-82.719513
11059812028.358,-18.704798,147.92686,-18.107117,-153.42767,-15.59306,-82.843765
11059812035.872,-18.684715,148.39641,-18.179787,-153.58897,-15.616501,-82.889992
11059812043.386,-18.706795,148.7067,-18.233847,-153.44415,-15.609917,-82.860085
11059812050.9,-18.662697,148.77971,-18.297665,-153.38219,-15.580949,-82.613205
11059812058.414,-18.635504,148.86267,-18.239597,-153.39368,-15.59551,-82.413071
11059812065.928,-18.699482,148.31757,-18.2311,-153.34393,-15.537191,-82.401764
11059812073.441,-18.660263,147.95924,-18.131979,-153.21144,-15.517224,-82.060898
11059812080.955,-18.73716,147.49876,-18.072895,-153.58797,-15.521127,-82.018326
11059812088.469,-18.75679,147.23863,-17.988308,-153.36685,-15.497116,-81.998619
11059812095.983,-18.787052,146.81483,-17.88508,-153.58521,-15.506062,-82.165695
11059812103.497,-18.780903,146.49083,-17.866526,-153.54955,-15.502029,-82.036736
11059812111.01,-18.74939,146.46947,-17.871119,-153.66722,-15.519841,-82.237801
11059812118.524,-18.771605,146.92589,-17.921898,-153.29179,-15.554074,-82.429382
11059812126.038,-18.724035,147.41364,-17.999514,-153.61815,-15.590687,-82.406822
11059812133.552,-18.74934,147.66948,-18.061148,-153.44165,-15.5727,-82.409073
11059812141.066,-18.739862,147.79272,-18.090921,-153.27771,-15.549468,-82.122154
11059812148.579,-18.748898,147.89139,-18.111822,-153.37708,-15.512598,-82.164917
11059812156.093,-18.711248,147.76978,-18.118311,-153.46123,-15.503014,-82.168861
11059812163.607,-18.710594,147.53676,-18.059465,-153.27347,-15.480978,-81.956627
11059812171.121,-18.734447,147.1286,-17.985134,-153.33636,-15.445683,-81.794357
11059812178.635,-18.778578,146.57158,-17.830137,-153.43423,-15.441439,-81.65139
11059812186.149,-18.834185,145.9256,-17.770082,-153.64716,-15.438969,-81.706085
11059812193.662,-18.84099,145.59019,-17.743073,-153.59843,-15.448996,-81.90696
11059812201.176,-18.818825,145.63295,-17.744425,-153.70015,-15.4776,-81.734734
11059812208.69,-18.775919,145.9976,-17.749733,-153.53503,-15.473846,-81.923035
11059812216.204,-18.803551,146.45454,-17.791325,-153.51944,-15.523247,-82.180405
11059812223.718,-18.785458,146.47406,-17.896378,-153.55562,-15.521768,-82.206886
11059812231.231,-18.775791,147.20241,-17.964012,-153.52295,-15.51311,-82.105598
11059812238.745,-18.772442,147.15399,-17.989126,-153.4601,-15.499951,-82.008583
11059812246.259,-18.728605,147.12021,-17.987959,-153.68542,-15.474586,-81.900047
11059812253.773,-18.796034,147.0383,-17.926903,-153.37498,-15.453632,-81.742073
11059812261.287,-18.78191,146.61501,-17.835772,-153.52115,-15.414755,-81.534325
11059812268.8,-18.823807,145.71533,-17.778427,-153.65971,-15.393037,-81.5457
11059812276.314,-18.856548,145.3495,-17.660147,-153.63364,-15.396529,-81.385506
11059812283.828,-18.816339,145.1286,-17.621531,-153.50459,-15.413831,-81.453056
11059812291.342,-18.850077,145.14569,-17.59557,-153.75931,-15.422969,-81.538116
11059812298.856,-18.856396,145.14552,-17.581244,-153.59691,-15.434503,-81.689613
11059812306.37,-18.879133,145.28491,-17.665052,-153.74226,-15.431949,-81.692749
11059812313.883,-18.832827,145.39835,-17.746767,-153.66541,-15.477589,-81.87355
11059812321.397,-18.815622,146.11086,-17.760185,-153.67218,-15.451943,-81.789665
11059812328.911,-18.791405,146.50104,-17.840855,-153.4549,-15.43952,-81.641655
11059812336.425,-18.791674,146.50658,-17.872665,-153.53778,-15.420732,-81.70163
11059812343.939,-18.779303,146.19179,-17.823816,-153.4478,-15.43095,-81.637276
11059812351.452,-18.800463,146.11362,-17.776937,-153.52992,-15.397052,-81.413841
11059812358.966,-18.85804,145.65259,-17.699467,-153.56682,-15.349366,-81.297905
11059812366.48,-18.830898,145.23668,-17.594713,-153.69743,-15.337407,-81.119904
11059812373.994,-18.901112,144.65016,-17.542931,-153.71452,-15.372279,-81.090973
11059812381.508,-18.884441,144.12927,-17.496967,-153.91641,-15.36044,-81.342804
11059812389.021,-18.909672,144.25751,-17.427656,-153.86169,-15.370189,-81.270905
11059812396.535,-18.883514,144.45465,-17.498634,-153.97754,-15.408422,-81.313911
11059812404.049,-18.895382,144.72934,-17.526085,-153.68753,-15.402947,-81.59565
11059812411.563,-18.877119,145.1308,-17.667652,-153.81244,-15.428726,-81.518303
11059812419.077,-18.822899,145.67256,-17.690245,-153.62044,-15.414696,-81.476089
11059812426.591,-18.828981,145.47527,-17.697603,-153.6095,-15.416042,-81.36805
11059812434.104,-18.883745,145.31456,-17.672384,-153.75917,-15.391726,-81.203453
11059812441.618,-18.851784,145.18176,-17.648417,-153.70262,-15.350203,-81.154335
11059812449.132,-18.856853,145.28677,-17.644295,-153.97609,-15.313012,-80.903633
11059812456.646,-18.886724,144.59834,-17.546333,-153.50714,-15.28545,-80.905914
11059812464.16,-18.914883,144.06909,-17.442528,-153.94276,-15.289678,-80.691826
11059812471.673,-18.964878,143.49245,-17.320908,-153.97104,-15.319962,-80.967934
11059812479.187,-18.947824,143.24281,-17.306566,-153.98917,-15.317378,-80.922028
11059812486.701,-18.953613,143.38242,-17.385672,-153.97241,-15.330527,-80.958298
11059812494.215,-18.933706,143.91182,-17.380045,-154.08728,-15.349528,-80.955185
11059812501.729,-18.925165,144.22495,-17.493055,-153.8631,-15.367461,-81.101524
11059812509.242,-18.902466,144.29424,-17.481707,-153.89238,-15.3642,-81.221817
11059812516.756,-18.896841,144.61974,-17.485731,-153.76146,-15.357806,-81.022202
11059812524.27,-18.857328,144.88316,-17.568672,-153.7581,-15.343433,-81.055168
11059812531.784,-18.870096,144.87695,-17.532835,-153.63181,-15.325193,-80.886452
11059812539.298,-18.873358,144.67789,-17.547434,-153.82066,-15.28996,-80.817787
11059812546.812,-18.927927,144.17609,-17.412718,-153.95485,-15.267685,-80.582344
11059812554.325,-18.942905,143.36115,-17.333557,-154.04367,-15.247332,-80.625381
11059812561.839,-18.975626,143.21385,-17.238661,-154.09273,-15.240716,-80.555794
11059812569.353,-19.012007,142.93269,-17.239334,-154.14772,-15.262797,-80.504951
11059812576.867,-18.97648,142.86433,-17.191023,-154.09131,-15.245183,-80.589424
11059812584.381,-18.998745,142.58177,-17.22385,-154.19965,-15.290854,-80.645599
11059812591.894,-18.99815,143.09032,-17.319302,-154.24782,-15.294078,-81.056557
11059812599.408,-18.959768,143.75368,-17.365377,-154.14865,-15.336502,-80.955643
11059812606.922,-18.914913,143.92732,-17.409393,-154.02354,-15.326411,-80.736748
11059812614.436,-18.941608,144.07858,-17.455038,-153.87958,-15.283219,-80.778061
11059812621.95,-18.93494,143.78676,-17.408396,-154.16969,-15.30126,-80.541618
11059812629.463,-18.913801,143.73801,-17.338211,-154.20807,-15.25286,-80.566521
11059812636.977,-18.961908,143.38593,-17.330631,-153.99352,-15.219642,-80.388168
11059812644.491,-18.989744,142.821,-17.220505,-154.0753,-15.191377,-80.33493
11059812652.005,-18.973974,142.58514,-17.204487,-154.19923,-15.16499,-80.257896
11059812659.519,-19.042501,141.97949,-17.104631,-154.24805,-15.177345,-80.184814
11059812667.032,-19.071728,142.07292,-17.101049,-154.23119,-15.203768,-80.34391
11059812674.546,-19.069189,141.81891,-17.069344,-154.45245,-15.213961,-80.364891
11059812682.06,-19.017672,142.32463,-17.147352,-154.2877,-15.246654,-80.505676
11059812689.574,-18.99975,142.69896,-17.232946,-154.38268,-15.244983,-80.546257
11059812697.088,-19.017986,142.61722,-17.218361,-154.2607,-15.280677,-80.667999
11059812704.602,-18.946877,143.3717,-17.238596,-153.90178,-15.233842,-80.47287
11059812712.115,-18.958075,143.31506,-17.302679,-153.98296,-15.235086,-80.500114
11059812719.629,-18.97064,143.15129,-17.260086,-154.11119,-15.209236,-80.503578
11059812727.143,-19.007475,142.92758,-17.228611,-154.1105,-15.189834,-80.381294
11059812734.657,-18.993982,142.43567,-17.144733,-154.19337,-15.16608,-80.20713
11059812742.171,-19.10593,141.87009,-17.059561,-154.52974,-15.143421,-79.934952
11059812749.684,-19.077253,141.40309,-17.005421,-154.40466,-15.118416,-80.062378
11059812757.198,-19.076874,141.3951,-16.985243,-154.60635,-15.150077,-80.091393
11059812764.712,-19.07663,141.12947,-16.966621,-154.433,-15.168144,-80.21701
11059812772.226,-19.083673,141.42545,-16.962591,-154.35846,-15.173658,-80.251709
11059812779.74,-19.091536,141.63074,-17.019897,-154.46225,-15.233396,-80.346375
11059812787.253,-19.028694,142.13794,-17.10907,-154.3347,-15.230661,-80.431801
11059812794.767,-19.013893,142.31413,-17.154398,-154.32962,-15.212801,-80.411911
11059812802.281,-19.040806,142.58878,-17.209698,-154.27293,-15.186418,-80.165527
11059812809.795,-19.023592,142.32184,-17.146061,-154.15543,-15.169185,-80.324265
11059812817.309,-19.062046,142.27637,-17.119688,-154.52971,-15.148672,-80.141914
11059812824.823,-19.047369,142.14827,-17.105959,-154.20262,-15.115675,-79.834938
11059812832.336,-19.086422,141.64421,-17.055693,-154.46115,-15.106421,-79.809196
11059812839.85,-19.141342,140.98967,-16.935303,-154.34262,-15.103714,-79.898102
11059812847.364,-19.150753,140.34859,-16.864044,-154.65086,-15.079377,-79.858269
11059812854.878,-19.131687,140.36169,-16.855516,-154.56401,-15.090875,-79.801987
11059812862.392,-19.15778,140.53052,-16.871408,-154.62486,-15.11199,-79.93158
11059812869.905,-19.125164,140.88412,-16.913706,-154.70442,-15.150703,-79.97435
11059812877.419,-19.115194,141.31291,-16.981812,-154.6452,-15.170552,-80.23703
